"Datetime",6.300
1.7431,1.9058E+002
1.7465,1.8954E+002
1.7500,1.8850E+002
1.7535,1.8850E+002
1.7569,1.8850E+002
1.7604,1.8850E+002
1.7639,1.8850E+002
1.7674,1.8850E+002
1.7708,1.8850E+002
1.7743,1.8850E+002
1.7778,1.8850E+002
1.7812,1.8850E+002
1.7847,1.8850E+002
1.7882,1.8850E+002
1.7917,1.8850E+002
1.7951,1.8850E+002
1.7986,1.8850E+002
1.8021,1.8850E+002
1.8056,1.8850E+002
1.8090,1.8850E+002
1.8125,1.8850E+002
1.8160,1.8850E+002
1.8194,1.8850E+002
1.8229,1.8850E+002
1.8264,1.8850E+002
1.8299,1.8850E+002
1.8333,1.8850E+002
1.8368,1.8783E+002
1.8403,1.8717E+002
1.8438,1.8650E+002
1.8472,1.8583E+002
1.8507,1.8517E+002
1.8542,1.8450E+002
1.8576,1.8383E+002
1.8611,1.8317E+002
1.8646,1.8250E+002
1.8681,1.8183E+002
1.8715,1.8117E+002
1.8750,1.8050E+002
1.8785,1.8050E+002
1.8819,1.8050E+002
1.8854,1.8050E+002
1.8889,1.8050E+002
1.8924,1.8050E+002
1.8958,1.8050E+002
1.8993,1.8050E+002
1.9028,1.8050E+002
1.9062,1.8050E+002
1.9097,1.8050E+002
1.9132,1.8050E+002
1.9167,1.8050E+002
1.9201,1.8050E+002
1.9236,1.8050E+002
1.9271,1.8050E+002
1.9306,1.8050E+002
1.9340,1.8050E+002
1.9375,1.8050E+002
1.9410,1.8050E+002
1.9444,1.8050E+002
1.9479,1.8050E+002
1.9514,1.8050E+002
1.9549,1.8050E+002
1.9583,1.8050E+002
1.9618,1.7992E+002
1.9653,1.7933E+002
1.9688,1.7875E+002
1.9722,1.7817E+002
1.9757,1.7758E+002
1.9792,1.7700E+002
1.9826,1.7642E+002
1.9861,1.7583E+002
1.9896,1.7525E+002
1.9931,1.7467E+002
1.9965,1.7408E+002
2.0000,1.7350E+002
2.0035,1.7350E+002
2.0069,1.7350E+002
2.0104,1.7350E+002
2.0139,1.7350E+002
2.0174,1.7350E+002
2.0208,1.7350E+002
2.0243,1.7350E+002
2.0278,1.7350E+002
2.0312,1.7350E+002
2.0347,1.7350E+002
2.0382,1.7350E+002
2.0417,1.7350E+002
2.0451,1.7350E+002
2.0486,1.7350E+002
2.0521,1.7350E+002
2.0556,1.7350E+002
2.0590,1.7350E+002
2.0625,1.7350E+002
2.0660,1.7350E+002
2.0694,1.7350E+002
2.0729,1.7350E+002
2.0764,1.7350E+002
2.0799,1.7350E+002
2.0833,1.7350E+002
2.0868,1.7375E+002
2.0903,1.7400E+002
2.0938,1.7425E+002
2.0972,1.7450E+002
2.1007,1.7475E+002
2.1042,1.7500E+002
2.1076,1.7525E+002
2.1111,1.7550E+002
2.1146,1.7575E+002
2.1181,1.7600E+002
2.1215,1.7625E+002
2.1250,1.7650E+002
2.1285,1.7650E+002
2.1319,1.7650E+002
2.1354,1.7650E+002
2.1389,1.7650E+002
2.1424,1.7650E+002
2.1458,1.7650E+002
2.1493,1.7650E+002
2.1528,1.7650E+002
2.1562,1.7650E+002
2.1597,1.7650E+002
2.1632,1.7650E+002
2.1667,1.7650E+002
2.1701,1.7650E+002
2.1736,1.7650E+002
2.1771,1.7650E+002
2.1806,1.7650E+002
2.1840,1.7650E+002
2.1875,1.7650E+002
2.1910,1.7650E+002
2.1944,1.7650E+002
2.1979,1.7650E+002
2.2014,1.7650E+002
2.2049,1.7650E+002
2.2083,1.7650E+002
2.2118,1.7797E+002
2.2153,1.7943E+002
2.2188,1.8090E+002
2.2222,1.8237E+002
2.2257,1.8383E+002
2.2292,1.8530E+002
2.2326,1.8676E+002
2.2361,1.8823E+002
2.2396,1.8970E+002
2.2431,1.9116E+002
