site_id,datetime,depth,variable,observation
ALEX,2020-02-25T00:00:00Z,0.5,temperature,20.383333333333333
ALEX,2020-02-26T00:00:00Z,NA,depth,5.863083333333333
ALEX,2020-02-26T00:00:00Z,0.5,salt,0.49256259344507086
ALEX,2020-02-26T00:00:00Z,0.5,temperature,21.71666666666667
ALEX,2020-02-27T00:00:00Z,NA,depth,5.856833333333333
ALEX,2020-02-27T00:00:00Z,0.5,salt,0.49260220868939053
ALEX,2020-02-27T00:00:00Z,0.5,temperature,20.775
ALEX,2020-02-28T00:00:00Z,NA,depth,5.8429166666666665
ALEX,2020-02-28T00:00:00Z,0.5,salt,0.5291544469867572
ALEX,2020-02-28T00:00:00Z,0.5,temperature,19.491666666666667
ALEX,2020-02-29T00:00:00Z,NA,depth,5.849666666666667
ALEX,2020-02-29T00:00:00Z,0.5,salt,0.49538332072833263
ALEX,2020-02-29T00:00:00Z,0.5,temperature,20.333333333333332
ALEX,2020-03-01T00:00:00Z,NA,depth,5.846416666666666
ALEX,2020-03-01T00:00:00Z,0.5,salt,0.4568975818464862
ALEX,2020-03-01T00:00:00Z,0.5,temperature,20.8
ALEX,2020-03-02T00:00:00Z,NA,depth,5.804416666666667
ALEX,2020-03-02T00:00:00Z,0.5,salt,0.47078595032540266
ALEX,2020-03-02T00:00:00Z,0.5,temperature,20.4
ALEX,2020-03-03T00:00:00Z,NA,depth,5.839583333333334
ALEX,2020-03-03T00:00:00Z,0.5,salt,0.5173578793027492
ALEX,2020-03-03T00:00:00Z,0.5,temperature,19.625
ALEX,2020-03-04T00:00:00Z,NA,depth,5.843166666666667
ALEX,2020-03-04T00:00:00Z,0.5,salt,0.5291979747767622
ALEX,2020-03-04T00:00:00Z,0.5,temperature,19.1
ALEX,2020-03-05T00:00:00Z,NA,depth,5.8315
ALEX,2020-03-05T00:00:00Z,0.5,salt,0.5243420104192357
ALEX,2020-03-05T00:00:00Z,0.5,temperature,19.1
ALEX,2020-03-06T00:00:00Z,NA,depth,5.82225
ALEX,2020-03-06T00:00:00Z,0.5,salt,0.4860887603718961
ALEX,2020-03-06T00:00:00Z,0.5,temperature,18.641666666666666
ALEX,2020-03-07T00:00:00Z,NA,depth,5.838583333333333
ALEX,2020-03-07T00:00:00Z,0.5,salt,0.5107790530271454
ALEX,2020-03-07T00:00:00Z,0.5,temperature,19
ALEX,2020-03-08T00:00:00Z,NA,depth,5.839583333333334
ALEX,2020-03-08T00:00:00Z,0.5,salt,0.5055195647261487
ALEX,2020-03-08T00:00:00Z,0.5,temperature,19.15
ALEX,2020-03-09T00:00:00Z,NA,depth,5.8397499999999996
ALEX,2020-03-09T00:00:00Z,0.5,salt,0.49710852678525663
ALEX,2020-03-09T00:00:00Z,0.5,temperature,19.2
ALEX,2020-03-10T00:00:00Z,NA,depth,5.8397499999999996
ALEX,2020-03-10T00:00:00Z,0.5,salt,0.5126351879797091
ALEX,2020-03-10T00:00:00Z,0.5,temperature,19.358333333333334
ALEX,2020-03-11T00:00:00Z,NA,depth,5.836916666666666
ALEX,2020-03-11T00:00:00Z,0.5,salt,0.5000133803188009
ALEX,2020-03-11T00:00:00Z,0.5,temperature,19.891666666666666
ALEX,2020-03-12T00:00:00Z,NA,depth,5.83375
ALEX,2020-03-12T00:00:00Z,0.5,salt,0.5022394474399356
ALEX,2020-03-12T00:00:00Z,0.5,temperature,20.541666666666668
ALEX,2020-03-13T00:00:00Z,NA,depth,5.8276666666666666
ALEX,2020-03-13T00:00:00Z,0.5,salt,0.49595306962158203
ALEX,2020-03-13T00:00:00Z,0.5,temperature,21.4
ALEX,2020-03-14T00:00:00Z,NA,depth,5.816166666666667
ALEX,2020-03-14T00:00:00Z,0.5,salt,0.514990735588472
ALEX,2020-03-14T00:00:00Z,0.5,temperature,19.541666666666668
ALEX,2020-03-15T00:00:00Z,NA,depth,5.835333333333334
ALEX,2020-03-15T00:00:00Z,0.5,salt,0.5361335925164453
ALEX,2020-03-15T00:00:00Z,0.5,temperature,18.541666666666668
ALEX,2020-03-16T00:00:00Z,NA,depth,5.8385
ALEX,2020-03-16T00:00:00Z,0.5,salt,0.5440177815381089
ALEX,2020-03-16T00:00:00Z,0.5,temperature,18.2
ALEX,2020-03-17T00:00:00Z,NA,depth,5.832416666666666
ALEX,2020-03-17T00:00:00Z,0.5,salt,0.5326684902878586
ALEX,2020-03-17T00:00:00Z,0.5,temperature,18.1
ALEX,2020-03-18T00:00:00Z,NA,depth,5.8214999999999995
ALEX,2020-03-18T00:00:00Z,0.5,salt,0.5202423235707947
ALEX,2020-03-18T00:00:00Z,0.5,temperature,19.6
ALEX,2020-03-19T00:00:00Z,NA,depth,5.825583333333333
ALEX,2020-03-19T00:00:00Z,0.5,salt,0.47668700992504653
ALEX,2020-03-19T00:00:00Z,0.5,temperature,19.8
ALEX,2020-03-20T00:00:00Z,NA,depth,5.80525
ALEX,2020-03-20T00:00:00Z,0.5,salt,0.4752836441416602
ALEX,2020-03-20T00:00:00Z,0.5,temperature,19.666666666666668
ALEX,2020-03-21T00:00:00Z,NA,depth,5.810833333333333
ALEX,2020-03-21T00:00:00Z,0.5,salt,0.5246319543829379
ALEX,2020-03-21T00:00:00Z,0.5,temperature,19.65
ALEX,2020-03-22T00:00:00Z,NA,depth,5.8068333333333335
ALEX,2020-03-22T00:00:00Z,0.5,salt,0.5491319948116745
ALEX,2020-03-22T00:00:00Z,0.5,temperature,19.283333333333335
ALEX,2020-03-23T00:00:00Z,NA,depth,5.813916666666667
ALEX,2020-03-23T00:00:00Z,0.5,salt,0.5487085169908872
ALEX,2020-03-23T00:00:00Z,0.5,temperature,18.575000000000003
ALEX,2020-03-24T00:00:00Z,NA,depth,5.81725
ALEX,2020-03-24T00:00:00Z,0.5,salt,0.5591844418736883
ALEX,2020-03-24T00:00:00Z,0.5,temperature,18.15
ALEX,2020-03-25T00:00:00Z,NA,depth,5.809583333333333
ALEX,2020-03-25T00:00:00Z,0.5,salt,0.5521322263112799
ALEX,2020-03-25T00:00:00Z,0.5,temperature,17.958333333333332
ALEX,2020-03-26T00:00:00Z,NA,depth,5.800583333333333
ALEX,2020-03-26T00:00:00Z,0.5,salt,0.5523791946422182
ALEX,2020-03-26T00:00:00Z,0.5,temperature,17.716666666666665
ALEX,2020-03-27T00:00:00Z,NA,depth,5.797666666666666
ALEX,2020-03-27T00:00:00Z,0.5,salt,0.5484856283356268
ALEX,2020-03-27T00:00:00Z,0.5,temperature,18
ALEX,2020-03-28T00:00:00Z,NA,depth,5.8021666666666665
ALEX,2020-03-28T00:00:00Z,0.5,salt,0.5540864482814613
ALEX,2020-03-28T00:00:00Z,0.5,temperature,17.9
ALEX,2020-03-29T00:00:00Z,NA,depth,5.795166666666667
ALEX,2020-03-29T00:00:00Z,0.5,salt,0.5318166469955223
ALEX,2020-03-29T00:00:00Z,0.5,temperature,19.25
ALEX,2020-03-30T00:00:00Z,NA,depth,5.778583333333334
ALEX,2020-03-30T00:00:00Z,0.5,salt,0.531232203252292
ALEX,2020-03-30T00:00:00Z,0.5,temperature,19.4
ALEX,2020-03-31T00:00:00Z,NA,depth,5.794499999999999
ALEX,2020-03-31T00:00:00Z,0.5,salt,0.5352077688178405
ALEX,2020-03-31T00:00:00Z,0.5,temperature,19.5
ALEX,2020-04-01T00:00:00Z,NA,depth,5.79275
ALEX,2020-04-01T00:00:00Z,0.5,salt,0.5376847863178629
ALEX,2020-04-01T00:00:00Z,0.5,temperature,19.3
ALEX,2020-04-02T00:00:00Z,NA,depth,5.793583333333333
ALEX,2020-04-02T00:00:00Z,0.5,salt,0.5402425748732165
ALEX,2020-04-02T00:00:00Z,0.5,temperature,18.8
